,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_degree,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
79,0.5797610759735108,0.06368055343627929,0.5703343510733665,0.5912895384694129,0.07,3,0.3,polynomial,"{'alpha': 0.07, 'gamma': 0.3, 'degree': 3, 'kernel': 'polynomial'}",82,0.5676811515385095,0.5921142252356493,0.5945881286799849,0.5817079401089964,0.5418006111370832,0.5993796275026331,0.570889030763909,0.5927893918835001,0.5767128332473462,0.5904565076162855,0.0703343139113211,0.005052077698434562,0.017032041657519478,0.005672392381247651
80,0.5423068046569824,0.06426677703857422,0.5722848507576141,0.5991348455802147,0.07,3,0.5,polynomial,"{'alpha': 0.07, 'gamma': 0.5, 'degree': 3, 'kernel': 'polynomial'}",66,0.5746872061220267,0.5993773623405496,0.5938908497761379,0.5894455125431903,0.5409469453985863,0.6079396273339794,0.5712977640390114,0.6010355270847143,0.5806014884523087,0.5978761985986396,0.026347006803970945,0.0033600693065791746,0.01746307888037853,0.0059441223610995535
81,0.5463541984558106,0.06323962211608887,0.5712113708079353,0.6035265088068767,0.07,3,0.7,polynomial,"{'alpha': 0.07, 'gamma': 0.7, 'degree': 3, 'kernel': 'polynomial'}",78,0.5772499050566797,0.6036616532685967,0.5886312033155114,0.5937955206628082,0.539045591795406,0.612466482349461,0.5685205473741017,0.6056579512455937,0.5826096064979773,0.6020509365079241,0.09597459119500136,0.007132813620760944,0.01738799647771963,0.006022522423480773
82,0.5350738048553467,0.066379976272583,0.5686668106511507,0.6064222057104786,0.07,3,0.9,polynomial,"{'alpha': 0.07, 'gamma': 0.9, 'degree': 3, 'kernel': 'polynomial'}",95,0.5771158046071019,0.6066882657182787,0.5821432989793534,0.5966607156718242,0.5371349723565555,0.6152561717286897,0.5640802581055289,0.6086728171192155,0.582859719207214,0.6048330583143848,0.05582428013124117,0.006435421986073692,0.0171448720047652,0.0060164287159918525
83,0.5496269702911377,0.06686439514160156,0.5671596699300542,0.60755995333211,0.07,3,1,polynomial,"{'alpha': 0.07, 'gamma': 1, 'degree': 3, 'kernel': 'polynomial'}",105,0.5764241424524732,0.6079309392969752,0.5791147638600552,0.5977862762576667,0.5362028774490157,0.6163287178029033,0.5615492818849522,0.6098352545740506,0.5825072840037742,0.6059185787289543,0.0864527433848484,0.005436733819176865,0.01705346553918208,0.006007074676002198
84,0.4854000091552734,0.060454177856445315,0.5652403749927791,0.5815577612979658,0.07,4,0.1,polynomial,"{'alpha': 0.07, 'gamma': 0.1, 'degree': 4, 'kernel': 'polynomial'}",117,0.5599760735914865,0.583263780521702,0.5908639582848598,0.5726395814587857,0.5391601242864885,0.5884187375480865,0.565878140089852,0.582690651281983,0.5703235787112089,0.5807760556792718,0.006822137860911091,0.0019842917922778588,0.01667756619675019,0.005126634992480364
85,0.5068793296813965,0.06247758865356445,0.5750840291252912,0.6032622714747413,0.07,4,0.3,polynomial,"{'alpha': 0.07, 'gamma': 0.3, 'degree': 4, 'kernel': 'polynomial'}",38,0.576949204017511,0.6035517143817998,0.5971482475483587,0.5943891684508154,0.5474620445194935,0.6106771559661408,0.5688069089688084,0.6061853066481693,0.5850537405722842,0.6015080119267815,0.018226432426917977,0.0022703851920598604,0.016685802524047492,0.005392917720068654
86,0.5072027683258057,0.06141657829284668,0.5711534584144478,0.6109688347532408,0.07,4,0.5,polynomial,"{'alpha': 0.07, 'gamma': 0.5, 'degree': 4, 'kernel': 'polynomial'}",79,0.5756948192675525,0.6111214983388663,0.5937209201258826,0.6014355055949319,0.5469906009588168,0.6192694498086555,0.5547705954394322,0.6139654295780184,0.5845903562805548,0.6090522904457327,0.015925340675883738,0.0022667315981219766,0.0176788370117418,0.005872999300795837
87,0.5578135013580322,0.06171131134033203,0.563077084492525,0.6160286967183631,0.07,4,0.7,polynomial,"{'alpha': 0.07, 'gamma': 0.7, 'degree': 4, 'kernel': 'polynomial'}",127,0.5668669276698053,0.6166063000341473,0.5941105334144854,0.6057229322904483,0.5375886669849297,0.6249727008484338,0.5431405458342218,0.6188715046318904,0.573678748559183,0.6139700457868958,0.061121592250937475,0.005883302402369104,0.02067345227579603,0.00630646043995594
88,0.5433804035186768,0.06551017761230468,0.5574149240817803,0.6205664294238082,0.07,4,0.9,polynomial,"{'alpha': 0.07, 'gamma': 0.9, 'degree': 4, 'kernel': 'polynomial'}",140,0.5570702774499126,0.6213881052465593,0.603966291796549,0.6097562365425515,0.5270130473304144,0.6297739951340916,0.5384344673745255,0.6235334127385225,0.5605905364574999,0.618380397457316,0.06250706853700659,0.005868727298273736,0.026312601460891354,0.006571094480300399
89,0.4952553749084473,0.05834784507751465,0.5553115206016858,0.6226862583676307,0.07,4,1,polynomial,"{'alpha': 0.07, 'gamma': 1, 'degree': 4, 'kernel': 'polynomial'}",147,0.552684702315827,0.6234624772951487,0.6098942360045722,0.6117639219125675,0.5218987038823084,0.6319435196743379,0.537726727765877,0.6257818740199758,0.5543532330398445,0.6204794989361236,0.011654483330271343,0.0024988797865893417,0.029707684427809602,0.006633995173608263
90,0.5888261795043945,0.09402318000793457,0.5673512080402553,0.5876715668841125,0.07,5,0.1,polynomial,"{'alpha': 0.07, 'gamma': 0.1, 'degree': 5, 'kernel': 'polynomial'}",103,0.5638843685316995,0.5888875314377254,0.5934007753969537,0.5787871228986349,0.5381975237631287,0.5945246947924291,0.5681977261886364,0.5894981969454225,0.5730756463208582,0.5866602883463505,0.18424208188815538,0.06397447174242384,0.017742728252349464,0.005132962858160959
91,0.5894670963287354,0.063560152053833,0.5707697326721517,0.6107486283631036,0.07,5,0.3,polynomial,"{'alpha': 0.07, 'gamma': 0.3, 'degree': 5, 'kernel': 'polynomial'}",81,0.5737051725538478,0.6105258946446595,0.5973269293145282,0.6011803372230748,0.5479424575337126,0.6192158625007802,0.5571858510023318,0.6136027071282131,0.5776882529563381,0.6092183403187906,0.19435404375957127,0.0040646155147476045,0.017131104781591147,0.005895479737696276
92,0.5957201480865478,0.07245025634765626,0.5523736544311998,0.6210148752114738,0.07,5,0.5,polynomial,"{'alpha': 0.07, 'gamma': 0.5, 'degree': 5, 'kernel': 'polynomial'}",155,0.5526414810333191,0.6208080468462227,0.600782247351511,0.6102798230829216,0.5223890313258265,0.6310257409482896,0.5453815184759336,0.6235853229761117,0.5406739939694087,0.6193754422038231,0.13796154587827836,0.012703966573929575,0.026185160845496498,0.006705169606702928
93,0.5248779773712158,0.06169557571411133,0.5401665690264521,0.6301142624789449,0.07,5,0.7,polynomial,"{'alpha': 0.07, 'gamma': 0.7, 'degree': 5, 'kernel': 'polynomial'}",162,0.5350070251572018,0.6289586329552082,0.6094391160140515,0.6196197121343558,0.49332604684083825,0.6401828806379478,0.5395711423939421,0.632811205493433,0.5234895147262266,0.6289988811737797,0.05298812009192185,0.002035005521600393,0.03820424021156878,0.006653806658482908
94,0.5636576175689697,0.06369080543518066,0.5130138538867615,0.6375472190197432,0.07,5,0.9,polynomial,"{'alpha': 0.07, 'gamma': 0.9, 'degree': 5, 'kernel': 'polynomial'}",169,0.530786894019267,0.635230447778006,0.5386687077533776,0.6277380044956602,0.465593964791989,0.6476008119364721,0.5098314892757914,0.640014502302185,0.5201882135933824,0.6371523285863927,0.14736941729225808,0.004066037557133746,0.02562926938461861,0.00646384211365798
95,0.5139505863189697,0.0633737564086914,0.4939892565075391,0.6407571559267431,0.07,5,1,polynomial,"{'alpha': 0.07, 'gamma': 1, 'degree': 5, 'kernel': 'polynomial'}",174,0.5319965129660451,0.6379460041497091,0.47341839939909247,0.6312273152240093,0.45347102477714163,0.6508872861345885,0.48897040443747974,0.6430898222938285,0.5220899409579367,0.6406353518315799,0.010553279071170528,0.00427198758494008,0.029408421076007874,0.006431114130205334
96,0.33169803619384763,0.013151264190673828,0.5543174454481417,0.5629097404142739,0.09,2,0.1,polynomial,"{'alpha': 0.09, 'gamma': 0.1, 'degree': 2, 'kernel': 'polynomial'}",150,0.5545071909126169,0.5638883766857384,0.5879600973045966,0.5544021260627727,0.5294850887901807,0.5692303505261869,0.5486257396562134,0.5643142892738316,0.5510091105771007,0.5627135595228396,0.008618405685873975,0.0007736985019962155,0.018930665909602407,0.0048020534677065
97,0.343013858795166,0.013155984878540038,0.5672495464884293,0.5798591983797422,0.09,2,0.3,polynomial,"{'alpha': 0.09, 'gamma': 0.3, 'degree': 2, 'kernel': 'polynomial'}",104,0.5614928841843315,0.5823162462036835,0.5936288176872981,0.5711810371397971,0.5448792002001804,0.5861959941966277,0.5655176689956436,0.5808364765031213,0.5707291613746933,0.5787662378554821,0.007967568452930129,0.0007621785691045514,0.015776847735398787,0.004972970600728397
